product_id,brand,model,family,field,value,source_status,source_organisation,source_url,checked_at
product:appliances:rangehoods:euromaid:fs90s,Euromaid,FS90S,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:fs90s,Euromaid,FS90S,rangehoods,manufacturerModel,FS90S,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:fs90s,Euromaid,FS90S,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:fs90s,Euromaid,FS90S,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:fs90s,Euromaid,FS90S,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:fs90s,Euromaid,FS90S,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:fs90s,Euromaid,FS90S,rangehoods,installationType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:fs90s,Euromaid,FS90S,rangehoods,rangehoodType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:fs90s,Euromaid,FS90S,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:fs90s,Euromaid,FS90S,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:fs90s,Euromaid,FS90S,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:fs90s,Euromaid,FS90S,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:rs6s,Euromaid,RS6S,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:rs6s,Euromaid,RS6S,rangehoods,manufacturerModel,RS6S,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:rs6s,Euromaid,RS6S,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:rs6s,Euromaid,RS6S,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:rs6s,Euromaid,RS6S,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:rs6s,Euromaid,RS6S,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:rs6s,Euromaid,RS6S,rangehoods,installationType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:rs6s,Euromaid,RS6S,rangehoods,rangehoodType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:rs6s,Euromaid,RS6S,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:rs6s,Euromaid,RS6S,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:rs6s,Euromaid,RS6S,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:rs6s,Euromaid,RS6S,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:rs9s,Euromaid,RS9S,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:rs9s,Euromaid,RS9S,rangehoods,manufacturerModel,RS9S,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:rs9s,Euromaid,RS9S,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:rs9s,Euromaid,RS9S,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:rs9s,Euromaid,RS9S,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:rs9s,Euromaid,RS9S,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:rs9s,Euromaid,RS9S,rangehoods,installationType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:rs9s,Euromaid,RS9S,rangehoods,rangehoodType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:rs9s,Euromaid,RS9S,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:rs9s,Euromaid,RS9S,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:rs9s,Euromaid,RS9S,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:rs9s,Euromaid,RS9S,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orc60x,Omega,ORC60X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orc60x,Omega,ORC60X,rangehoods,manufacturerModel,ORC60X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orc60x,Omega,ORC60X,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orc60x,Omega,ORC60X,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orc60x,Omega,ORC60X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orc60x,Omega,ORC60X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orc60x,Omega,ORC60X,rangehoods,installationType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orc60x,Omega,ORC60X,rangehoods,rangehoodType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orc60x,Omega,ORC60X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orc60x,Omega,ORC60X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orc60x,Omega,ORC60X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orc60x,Omega,ORC60X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orc90x,Omega,ORC90X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orc90x,Omega,ORC90X,rangehoods,manufacturerModel,ORC90X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orc90x,Omega,ORC90X,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orc90x,Omega,ORC90X,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orc90x,Omega,ORC90X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orc90x,Omega,ORC90X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orc90x,Omega,ORC90X,rangehoods,installationType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orc90x,Omega,ORC90X,rangehoods,rangehoodType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orc90x,Omega,ORC90X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orc90x,Omega,ORC90X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orc90x,Omega,ORC90X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orc90x,Omega,ORC90X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orf60x,Omega,ORF60X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orf60x,Omega,ORF60X,rangehoods,manufacturerModel,ORF60X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orf60x,Omega,ORF60X,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orf60x,Omega,ORF60X,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orf60x,Omega,ORF60X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orf60x,Omega,ORF60X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orf60x,Omega,ORF60X,rangehoods,installationType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orf60x,Omega,ORF60X,rangehoods,rangehoodType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orf60x,Omega,ORF60X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orf60x,Omega,ORF60X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orf60x,Omega,ORF60X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orf60x,Omega,ORF60X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orf90x,Omega,ORF90X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orf90x,Omega,ORF90X,rangehoods,manufacturerModel,ORF90X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orf90x,Omega,ORF90X,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orf90x,Omega,ORF90X,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orf90x,Omega,ORF90X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orf90x,Omega,ORF90X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orf90x,Omega,ORF90X,rangehoods,installationType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orf90x,Omega,ORF90X,rangehoods,rangehoodType,fixed,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:orf90x,Omega,ORF90X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orf90x,Omega,ORF90X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orf90x,Omega,ORF90X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:orf90x,Omega,ORF90X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:ort6wba,Omega,ORT6WBA,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:ort6wba,Omega,ORT6WBA,rangehoods,manufacturerModel,ORT6WBA,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:ort6wba,Omega,ORT6WBA,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:ort6wba,Omega,ORT6WBA,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:ort6wba,Omega,ORT6WBA,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:ort6wba,Omega,ORT6WBA,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:ort6wba,Omega,ORT6WBA,rangehoods,installationType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:ort6wba,Omega,ORT6WBA,rangehoods,rangehoodType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:ort6wba,Omega,ORT6WBA,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:ort6wba,Omega,ORT6WBA,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:ort6wba,Omega,ORT6WBA,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:ort6wba,Omega,ORT6WBA,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:ort9wxa,Omega,ORT9WXA,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:ort9wxa,Omega,ORT9WXA,rangehoods,manufacturerModel,ORT9WXA,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:ort9wxa,Omega,ORT9WXA,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:ort9wxa,Omega,ORT9WXA,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:ort9wxa,Omega,ORT9WXA,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:ort9wxa,Omega,ORT9WXA,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:ort9wxa,Omega,ORT9WXA,rangehoods,installationType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:ort9wxa,Omega,ORT9WXA,rangehoods,rangehoodType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:omega:ort9wxa,Omega,ORT9WXA,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:ort9wxa,Omega,ORT9WXA,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:ort9wxa,Omega,ORT9WXA,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:omega:ort9wxa,Omega,ORT9WXA,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,manufacturerModel,PUM601X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,widthMm,600,verified-source,Smeg Australia,https://www.smeg.com/au/products/PUM601X,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,finish,stainless steel,verified-source,Smeg Australia,https://www.smeg.com/au/products/PUM601X,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,installationType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,rangehoodType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:pum601x,Smeg,PUM601X,rangehoods,hoodType,integrated,verified-source,Smeg Australia,https://www.smeg.com/au/products/PUM601X,2026-09-02
product:appliances:rangehoods:smeg:pum901x,Smeg,PUM901X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:pum901x,Smeg,PUM901X,rangehoods,manufacturerModel,PUM901X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:pum901x,Smeg,PUM901X,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:pum901x,Smeg,PUM901X,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:pum901x,Smeg,PUM901X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:pum901x,Smeg,PUM901X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:pum901x,Smeg,PUM901X,rangehoods,installationType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:pum901x,Smeg,PUM901X,rangehoods,rangehoodType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:pum901x,Smeg,PUM901X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:pum901x,Smeg,PUM901X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:pum901x,Smeg,PUM901X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:pum901x,Smeg,PUM901X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,manufacturerModel,SHW610X1,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,widthMm,600,verified-source,Smeg Australia,https://www.smeg.com/au/products/SHW610X1,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,finish,stainless steel,verified-source,Smeg Australia,https://www.smeg.com/au/products/SHW610X1,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,installationType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,rangehoodType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:shw610x1,Smeg,SHW610X1,rangehoods,hoodType,wallmount canopy,verified-source,Smeg Australia,https://www.smeg.com/au/products/SHW610X1,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,manufacturerModel,SHW910X2,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,widthMm,900,verified-source,Smeg Australia,https://www.smeg.com/au/products/SHW910X2,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,finish,stainless steel,verified-source,Smeg Australia,https://www.smeg.com/au/products/SHW910X2,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,installationType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,rangehoodType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:shw910x2,Smeg,SHW910X2,rangehoods,hoodType,wallmount canopy,verified-source,Smeg Australia,https://www.smeg.com/au/products/SHW910X2,2026-09-02
product:appliances:rangehoods:smeg:sth600x,Smeg,STH600X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:sth600x,Smeg,STH600X,rangehoods,manufacturerModel,STH600X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:sth600x,Smeg,STH600X,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:sth600x,Smeg,STH600X,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:sth600x,Smeg,STH600X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:sth600x,Smeg,STH600X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:sth600x,Smeg,STH600X,rangehoods,installationType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:sth600x,Smeg,STH600X,rangehoods,rangehoodType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:sth600x,Smeg,STH600X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:sth600x,Smeg,STH600X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:sth600x,Smeg,STH600X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:sth600x,Smeg,STH600X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:sth900x,Smeg,STH900X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:sth900x,Smeg,STH900X,rangehoods,manufacturerModel,STH900X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:sth900x,Smeg,STH900X,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:sth900x,Smeg,STH900X,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:sth900x,Smeg,STH900X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:sth900x,Smeg,STH900X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:sth900x,Smeg,STH900X,rangehoods,installationType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:sth900x,Smeg,STH900X,rangehoods,rangehoodType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:smeg:sth900x,Smeg,STH900X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:sth900x,Smeg,STH900X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:sth900x,Smeg,STH900X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:smeg:sth900x,Smeg,STH900X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,manufacturerModel,WRC614SD,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,widthMm,600,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrc614sd/,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,finish,stainless steel,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrc614sd/,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,installationType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,rangehoodType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc614sd,Westinghouse,WRC614SD,rangehoods,hoodType,canopy,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrc614sd/,2026-09-02
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
